policy,carbon_mapping,pue_scenario,capacity_scenario,wue_profile,water_risk_mapping,energy_level,demand_filename,migration_limit,max_latency_ms,second_stage_objective,demand_accelerator_hours,served_accelerator_hours,unserved_accelerator_hours,service_rate,migration_share,it_energy_kwh,facility_energy_kwh,carbon_kgco2e,direct_water_l,high_stress_direct_water_l,high_stress_water_share,stage_one_optimal_unserved_accelerator_hours,direct_water_cap_l,high_stress_water_cap_l,carbon_cap_kgco2e,fixed_total_unserved_accelerator_hours,common_served_accelerator_hours,matched_baseline_carbon_kgco2e,matched_treatment_carbon_kgco2e,matched_baseline_carbon_per_common_accelerator_hour,matched_treatment_carbon_per_common_accelerator_hour,matched_carbon_change_pct,carbon_change_pct_vs_matched_scenario_status_quo,service_rate_difference_vs_status_quo,status_quo_service_rate,reoptimized_matched_service_rate,reoptimized_matched_carbon_kgco2e,reoptimized_matched_carbon_change_pct
carbon_first,conservative_site_selection,hub_policy_compliant,central,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.5,35.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.5000000000235908,56.92722901213285,69.7358555397956,42.85234990168978,65.46631336395276,24.98746933273502,0.3816843816119587,0.0,,,,,211.94722221222221,52.56768479821294,42.85234990168978,0.2480225230108326,0.20218406004293762,-18.481572726317662,-18.481572726317662,0.0,0.9999999999528184,0.9999999999056369,42.85234989905221,-18.481572731335138
carbon_first,conservative_site_selection,hub_policy_compliant,ample,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.15,15.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.149172160267061,56.927229012132855,70.73443837867819,50.10199521686141,65.46631336395276,9.765751389221197,0.14917216026706098,0.0,,,,,211.94722221222221,52.56768479821294,50.10199521686141,0.2480225230108326,0.23638901559509193,-4.690504424564934,-4.690504424564934,0.0,0.9999999999528184,0.9999999999056369,50.101995214223834,-4.69050442958242
carbon_first,conservative_site_selection,hub_policy_compliant,ample,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.15,20.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.15000000000707725,56.927229012132855,70.73208204755493,49.653084329256,65.46631336395276,7.496240799820507,0.11450531448358763,0.0,,,,,211.94722221222221,52.56768479821294,49.653084329256,0.2480225230108326,0.23427098412046415,-5.544471817895291,-5.544471817895291,0.0,0.9999999999528184,0.9999999999056369,49.653084326618426,-5.544471822912755
carbon_first,conservative_site_selection,hub_policy_compliant,ample,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.15,35.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.15000000000707725,56.927229012132855,70.73208204755493,49.653084329256,65.46631336395276,7.496240799820507,0.11450531448358763,0.0,,,,,211.94722221222221,52.56768479821294,49.653084329256,0.2480225230108326,0.23427098412046415,-5.544471817895291,-5.544471817895291,0.0,0.9999999999528184,0.9999999999056369,49.653084326618426,-5.544471822912755
carbon_first,conservative_site_selection,hub_policy_compliant,ample,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.3,15.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.298344320534122,56.92722901213285,70.30984049219032,47.63630563550986,65.46631336395276,19.531502778442395,0.29834432053412197,0.0,,,,,211.94722221222221,52.56768479821294,47.63630563550986,0.2480225230108326,0.22475550817935114,-9.381008849129913,-9.381008849129913,0.0,0.9999999999528184,0.9999999999056368,47.63630563287229,-9.381008854147389
carbon_first,conservative_site_selection,hub_policy_compliant,ample,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.3,20.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.3000000000141545,56.92722901213285,70.30512782994379,46.73848386029904,65.46631336395276,14.992481599641014,0.22901062896717525,0.0,,,,,211.94722221222221,52.56768479821294,46.73848386029904,0.2480225230108326,0.22051944523009562,-11.088943635790605,-11.088943635790605,0.0,0.9999999999528184,0.9999999999056368,46.73848385766148,-11.088943640808058
carbon_first,conservative_site_selection,hub_policy_compliant,ample,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.3,35.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.3000000000141545,56.92722901213285,70.30512782994379,46.73848386029904,65.46631336395276,14.992481599641014,0.22901062896717525,0.0,,,,,211.94722221222221,52.56768479821294,46.73848386029904,0.2480225230108326,0.22051944523009562,-11.088943635790605,-11.088943635790605,0.0,0.9999999999528184,0.9999999999056368,46.73848385766148,-11.088943640808058
carbon_first,conservative_site_selection,hub_policy_compliant,ample,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.5,15.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.49724053422353665,56.92722901213285,69.74370997687315,44.34871952704115,65.46631336395276,32.55250463073733,0.4972405342235367,0.0,,,,,211.94722221222221,52.56768479821294,44.34871952704115,0.2480225230108326,0.20924416495836348,-15.635014748549846,-15.635014748549846,0.0,0.9999999999528184,0.9999999999056368,44.34871952440358,-15.635014753567322
carbon_first,conservative_site_selection,hub_policy_compliant,ample,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.5,20.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.5000000000235908,56.92722901213285,69.7358555397956,42.85234990168978,65.46631336395276,24.98746933273502,0.3816843816119587,0.0,,,,,211.94722221222221,52.56768479821294,42.85234990168978,0.2480225230108326,0.20218406004293762,-18.481572726317662,-18.481572726317662,0.0,0.9999999999528184,0.9999999999056369,42.85234989905221,-18.481572731335138
carbon_first,conservative_site_selection,hub_policy_compliant,ample,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.5,35.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.5000000000235908,56.92722901213285,69.7358555397956,42.85234990168978,65.46631336395276,24.98746933273502,0.3816843816119587,0.0,,,,,211.94722221222221,52.56768479821294,42.85234990168978,0.2480225230108326,0.20218406004293762,-18.481572726317662,-18.481572726317662,0.0,0.9999999999528184,0.9999999999056369,42.85234989905221,-18.481572731335138
carbon_first,equal_site_portfolio,hub_policy_compliant,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.15,15.0,carbon,211.9472222222222,211.06574998999997,0.8814722322222227,0.9958410767408029,0.10391193261360084,56.690473037987395,70.56855046677643,37.50861558841587,65.1940439936855,6.774439106279974,0.10391193261360081,0.8814722222222227,,,,,208.19555554555558,37.63941554213224,36.95886821785932,0.18078875624170712,0.17751996732597058,-1.8080709130861572,-0.3475079297391215,0.013542024350925996,0.9822990523898769,0.9822990523426954,36.902667197176626,-1.9573851887549232
carbon_first,equal_site_portfolio,hub_policy_compliant,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.15,20.0,carbon,211.9472222222222,211.06574998999997,0.8814722322222227,0.9958410767408029,0.1506264438206559,56.6904730379874,70.4361370798731,35.647096982000114,65.19404399368548,1.2125223354705221,0.018598667319793257,0.8814722222222227,,,,,208.19555554555558,37.63941554213224,35.14535517373221,0.18078875624170712,0.16880934408824114,-6.626193134184732,-5.293170819568105,0.013542024350925996,0.9822990523898769,0.9822990523426954,35.069827091742056,-6.826855341347892
carbon_first,equal_site_portfolio,hub_policy_compliant,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.15,35.0,carbon,211.9472222222222,211.06574998999997,0.8814722322222227,0.9958410767408029,0.1506264438206559,56.6904730379874,70.4361370798731,35.647096982000114,65.19404399368548,1.2125223354705221,0.018598667319793257,0.8814722222222227,,,,,208.19555554555558,37.63941554213224,35.14535517373221,0.18078875624170712,0.16880934408824114,-6.626193134184732,-5.293170819568105,0.013542024350925996,0.9822990523898769,0.9822990523426954,35.069827091742056,-6.826855341347892
carbon_first,equal_site_portfolio,hub_policy_compliant,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.3,15.0,carbon,211.9472222222222,211.94722221222221,1e-08,0.9999999999528185,0.20230612963301006,56.92722901213285,70.58319989655723,36.974377038549825,65.46631336395276,13.244236478003089,0.2023061296330101,0.0,,,,,208.19555554555558,37.63941554213224,36.251667846402384,0.18078875624170712,0.17412315912032092,-3.6869533592424175,-1.7668672427657572,0.017700947562941605,0.9822990523898769,0.9822990523426955,36.180892363667766,-3.874988911110633
carbon_first,equal_site_portfolio,hub_policy_compliant,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.3,20.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.3000000000141545,56.92722901213285,70.30512782994379,33.27781044638242,65.46631336395276,2.4250446709410443,0.03704263378112153,0.0,,,,,208.19555554555558,37.63941554213224,32.67466889873367,0.18078875624170712,0.15694220183093235,-13.190286224931436,-11.587866158196835,0.017700947562941494,0.9822990523898769,0.9822990523426955,32.526442691219515,-13.584092040933637
carbon_first,equal_site_portfolio,hub_policy_compliant,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.3,35.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.3000000000141545,56.92722901213285,70.30512782994379,33.27781044638242,65.46631336395276,2.4250446709410443,0.03704263378112153,0.0,,,,,208.19555554555558,37.63941554213224,32.67466889873367,0.18078875624170712,0.15694220183093235,-13.190286224931436,-11.587866158196835,0.017700947562941494,0.9822990523898769,0.9822990523426955,32.526442691219515,-13.584092040933637
