policy,hour_index,trace_timestamp_anonymized,region,assigned_accelerator_hours,it_energy_kwh,facility_energy_kwh,carbon_kgco2e,direct_water_l,high_stress_direct_water_l,water_stress_category,latency_from_east_ms,migrated
E0_true_no_migration_status_quo,34,2024-05-11 10:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
E0_true_no_migration_status_quo,35,2024-05-11 11:00:00+00:00,east,536.4348644693556,354.04601060728487,442.5575132591061,188.745247436093,407.1529121983776,0.0,medium_high,2.5,False
E0_true_no_migration_status_quo,35,2024-05-11 11:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
E0_true_no_migration_status_quo,35,2024-05-11 11:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
E0_true_no_migration_status_quo,35,2024-05-11 11:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
E0_true_no_migration_status_quo,36,2024-05-11 12:00:00+00:00,east,777.0026989733109,512.8203329489388,641.0254161861735,264.50311235381974,589.7433828912796,0.0,medium_high,2.5,False
E0_true_no_migration_status_quo,36,2024-05-11 12:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
E0_true_no_migration_status_quo,36,2024-05-11 12:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
E0_true_no_migration_status_quo,36,2024-05-11 12:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
E0_true_no_migration_status_quo,37,2024-05-11 13:00:00+00:00,east,943.7759347687528,622.8903576999443,778.6129471249303,317.5183598375466,716.3239113549358,0.0,medium_high,2.5,False
E0_true_no_migration_status_quo,37,2024-05-11 13:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
E0_true_no_migration_status_quo,37,2024-05-11 13:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
E0_true_no_migration_status_quo,37,2024-05-11 13:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
E0_true_no_migration_status_quo,38,2024-05-11 14:00:00+00:00,east,1462.8775461882697,965.4964536044209,1206.870567005526,506.7951228497955,1110.320921645084,0.0,medium_high,2.5,False
E0_true_no_migration_status_quo,38,2024-05-11 14:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
E0_true_no_migration_status_quo,38,2024-05-11 14:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
E0_true_no_migration_status_quo,38,2024-05-11 14:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
E0_true_no_migration_status_quo,39,2024-05-11 15:00:00+00:00,east,1447.5272634567418,955.3652956153379,1194.2066195191724,541.4234261245048,1098.6700899576385,0.0,medium_high,2.5,False
E0_true_no_migration_status_quo,39,2024-05-11 15:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
E0_true_no_migration_status_quo,39,2024-05-11 15:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
E0_true_no_migration_status_quo,39,2024-05-11 15:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
E0_true_no_migration_status_quo,40,2024-05-11 16:00:00+00:00,east,1517.3724753877807,1001.4630052947156,1251.8287566183944,623.4889600932489,1151.682456088923,0.0,medium_high,2.5,False
E0_true_no_migration_status_quo,40,2024-05-11 16:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
E0_true_no_migration_status_quo,40,2024-05-11 16:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
E0_true_no_migration_status_quo,40,2024-05-11 16:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
E0_true_no_migration_status_quo,41,2024-05-11 17:00:00+00:00,east,1730.230205712841,1141.9487105313744,1427.4358881642179,744.0687996542006,1313.2410171110805,0.0,medium_high,2.5,False
E0_true_no_migration_status_quo,41,2024-05-11 17:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
E0_true_no_migration_status_quo,41,2024-05-11 17:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
E0_true_no_migration_status_quo,41,2024-05-11 17:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
E0_true_no_migration_status_quo,42,2024-05-11 18:00:00+00:00,east,1824.4127689600573,1204.1090267133404,1505.1362833916753,788.0329153732539,1384.7253807203413,0.0,medium_high,2.5,False
E0_true_no_migration_status_quo,42,2024-05-11 18:00:00+00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
E0_true_no_migration_status_quo,42,2024-05-11 18:00:00+00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
E0_true_no_migration_status_quo,42,2024-05-11 18:00:00+00:00,southwest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,low_medium,17.801,True
E0_true_no_migration_status_quo,43,2024-05-11 19:00:00+00:00,east,1932.565956680363,1275.4899290055746,1594.3624112569682,836.8808296687824,1466.8134183564107,0.0,medium_high,2.5,False
