policy,hour_index,trace_timestamp_anonymized,region,assigned_accelerator_hours,it_energy_kwh,facility_energy_kwh,carbon_kgco2e,direct_water_l,high_stress_direct_water_l,water_stress_category,latency_from_east_ms,migrated
B1_carbon_first,531,2024-12-07 19:00:00,southwest,0.01391666666666664,0.003737898813439424,0.004485478576127308,0.0017207790977549731,0.004298583635455337,0.0,low_medium,17.801,True
B1_carbon_first,532,2024-12-07 20:00:00,east,0.0735,0.019741477565590287,0.024676846956987863,0.014577847339840579,0.022702699200428826,0.0,medium_high,2.5,False
B1_carbon_first,532,2024-12-07 20:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B1_carbon_first,532,2024-12-07 20:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B1_carbon_first,532,2024-12-07 20:00:00,southwest,0.0315,0.008460633242395838,0.010152759890875005,0.003884784359578473,0.009729728228755213,0.0,low_medium,17.801,True
B1_carbon_first,533,2024-12-07 21:00:00,east,0.15827777777777777,0.04251207073648279,0.05314008842060349,0.03144963282952366,0.048888881346955196,0.0,medium_high,2.5,False
B1_carbon_first,533,2024-12-07 21:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B1_carbon_first,533,2024-12-07 21:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B1_carbon_first,533,2024-12-07 21:00:00,southwest,0.06783333333333333,0.01821945888706405,0.021863350664476863,0.008130251333763463,0.020952377720123656,0.0,low_medium,17.801,True
B1_carbon_first,534,2024-12-07 22:00:00,east,0.07641666666666663,0.020524869532478784,0.02565608691559848,0.014995020698907976,0.023603599962350598,0.0,medium_high,2.5,False
B1_carbon_first,534,2024-12-07 22:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B1_carbon_first,534,2024-12-07 22:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B1_carbon_first,534,2024-12-07 22:00:00,southwest,0.03274999999999998,0.00879637265677662,0.010555647188131944,0.0036026423853094324,0.010115828555293112,0.0,low_medium,17.801,True
B1_carbon_first,535,2024-12-07 23:00:00,east,0.01847222222222216,0.004961482456960506,0.006201853071200632,0.0035533517171444026,0.00570570482550458,0.0,medium_high,2.5,False
B1_carbon_first,535,2024-12-07 23:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B1_carbon_first,535,2024-12-07 23:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B1_carbon_first,535,2024-12-07 23:00:00,southwest,0.00791666666666664,0.0021263496244116453,0.0025516195492939742,0.0008245133303618593,0.0024453020680733914,0.0,low_medium,17.801,True
B1_carbon_first,536,2024-12-08 00:00:00,east,0.03247222222222216,0.008721763898025323,0.010902204872531653,0.006132490240799055,0.010030028482729119,0.0,medium_high,2.5,False
B1_carbon_first,536,2024-12-08 00:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B1_carbon_first,536,2024-12-08 00:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B1_carbon_first,536,2024-12-08 00:00:00,southwest,0.01391666666666664,0.003737898813439424,0.004485478576127308,0.0013489329237940189,0.004298583635455337,0.0,low_medium,17.801,True
B1_carbon_first,537,2024-12-08 01:00:00,east,0.00291666666666662,0.000783391966888491,0.0009792399586106139,0.00048786958787929043,0.0009009007619217644,0.0,medium_high,2.5,False
B1_carbon_first,537,2024-12-08 01:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B1_carbon_first,537,2024-12-08 01:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B1_carbon_first,537,2024-12-08 01:00:00,southwest,0.0012499999999999799,0.0003357394143807818,0.00040288729725693813,0.00011490345717767877,0.000386100326537899,0.0,low_medium,17.801,True
B1_carbon_first,538,2024-12-08 02:00:00,east,0.13863888888888887,0.037237231492766865,0.04654653936595858,0.020266363239938367,0.04282281621668188,0.0,medium_high,2.5,False
B1_carbon_first,538,2024-12-08 02:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B1_carbon_first,538,2024-12-08 02:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B1_carbon_first,538,2024-12-08 02:00:00,southwest,0.05941666666666665,0.015958813496900082,0.0191505761962801,0.005198743084750171,0.018352635521435092,0.0,low_medium,17.801,True
B1_carbon_first,539,2024-12-08 03:00:00,east,0.07,0.018801407205324087,0.02350175900665511,0.009620151277386687,0.021621618286122697,0.0,medium_high,2.5,False
B1_carbon_first,539,2024-12-08 03:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B1_carbon_first,539,2024-12-08 03:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B1_carbon_first,539,2024-12-08 03:00:00,southwest,0.03,0.008057745945138892,0.00966929513416667,0.0026229574600616116,0.009266407836909725,0.0,low_medium,17.801,True
B1_carbon_first,540,2024-12-08 04:00:00,east,0.17636111111111108,0.0473691009311915,0.05921137616398939,0.02237893962117978,0.05447446607087022,0.0,medium_high,2.5,False
B1_carbon_first,540,2024-12-08 04:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B1_carbon_first,540,2024-12-08 04:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B1_carbon_first,540,2024-12-08 04:00:00,southwest,0.07558333333333332,0.02030104325622493,0.024361251907469916,0.0065125746765969566,0.023346199744658666,0.0,low_medium,17.801,True
B1_carbon_first,541,2024-12-08 05:00:00,east,0.15225,0.040893060671579884,0.051116325839474855,0.018313062686064863,0.04702701977231686,0.0,medium_high,2.5,False
B1_carbon_first,541,2024-12-08 05:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B1_carbon_first,541,2024-12-08 05:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B1_carbon_first,541,2024-12-08 05:00:00,southwest,0.06525,0.017525597430677095,0.021030716916812513,0.005587861484797084,0.020154437045278653,0.0,low_medium,17.801,True
B1_carbon_first,542,2024-12-08 06:00:00,east,0.08536111111111108,0.022927271564270196,0.028659089455337745,0.010613893779784332,0.02636636229891072,0.0,medium_high,2.5,False
B1_carbon_first,542,2024-12-08 06:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B1_carbon_first,542,2024-12-08 06:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B1_carbon_first,542,2024-12-08 06:00:00,southwest,0.036583333333333315,0.009825973527544368,0.011791168233053241,0.0030778879477679974,0.011299869556676022,0.0,low_medium,17.801,True
B1_carbon_first,543,2024-12-08 07:00:00,east,0.00680555555555554,0.0018279145894065042,0.0022848932367581305,0.0009191839879823361,0.0021021017778174796,0.0,medium_high,2.5,False
B1_carbon_first,543,2024-12-08 07:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B1_carbon_first,543,2024-12-08 07:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B1_carbon_first,543,2024-12-08 07:00:00,southwest,0.00291666666666666,0.0007833919668885017,0.000940070360266202,0.0002446689790986169,0.0009009007619217768,0.0,low_medium,17.801,True
B1_carbon_first,544,2024-12-08 08:00:00,east,0.009138888888888851,0.0024546281629173007,0.0030682852036466265,0.001412331679238542,0.0028228223873548956,0.0,medium_high,2.5,False
B1_carbon_first,544,2024-12-08 08:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B1_carbon_first,544,2024-12-08 08:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B1_carbon_first,544,2024-12-08 08:00:00,southwest,0.00391666666666665,0.001051983498393129,0.0012623801980717545,0.0003038128343359356,0.001209781023152098,0.0,low_medium,17.801,True
B1_carbon_first,545,2024-12-08 09:00:00,east,0.0,0.0,0.0,0.0,0.0,0.0,medium_high,2.5,False
B1_carbon_first,545,2024-12-08 09:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B1_carbon_first,545,2024-12-08 09:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B1_carbon_first,545,2024-12-08 09:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B1_carbon_first,546,2024-12-08 10:00:00,east,0.026444444444444392,0.007102753833122418,0.008878442291403024,0.004531334984474817,0.008168166908090779,0.0,medium_high,2.5,False
B1_carbon_first,546,2024-12-08 10:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B1_carbon_first,546,2024-12-08 10:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B1_carbon_first,546,2024-12-08 10:00:00,southwest,0.01133333333333331,0.0030440373570524643,0.0036528448284629572,0.0006577555921118963,0.0035006429606103335,0.0,low_medium,17.801,True
B1_carbon_first,547,2024-12-08 11:00:00,east,0.0,0.0,0.0,0.0,0.0,0.0,medium_high,2.5,False
B1_carbon_first,547,2024-12-08 11:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B1_carbon_first,547,2024-12-08 11:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B1_carbon_first,547,2024-12-08 11:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B1_carbon_first,548,2024-12-08 12:00:00,east,0.0,0.0,0.0,0.0,0.0,0.0,medium_high,2.5,False
B1_carbon_first,548,2024-12-08 12:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B1_carbon_first,548,2024-12-08 12:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B1_carbon_first,548,2024-12-08 12:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B1_carbon_first,549,2024-12-08 13:00:00,east,0.005444444444444391,0.001462331671525192,0.0018279145894064903,0.000941353164611975,0.0016816814222539707,0.0,medium_high,2.5,False
B1_carbon_first,549,2024-12-08 13:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B1_carbon_first,549,2024-12-08 13:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B1_carbon_first,549,2024-12-08 13:00:00,southwest,0.00233333333333331,0.0006267135735107966,0.0007520562882129559,0.00014038384046641836,0.000720720609537416,0.0,low_medium,17.801,True
B1_carbon_first,550,2024-12-08 14:00:00,east,0.0,0.0,0.0,0.0,0.0,0.0,medium_high,2.5,False
B1_carbon_first,550,2024-12-08 14:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B1_carbon_first,550,2024-12-08 14:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B1_carbon_first,550,2024-12-08 14:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B1_carbon_first,551,2024-12-08 15:00:00,east,0.0,0.0,0.0,0.0,0.0,0.0,medium_high,2.5,False
B1_carbon_first,551,2024-12-08 15:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B1_carbon_first,551,2024-12-08 15:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B1_carbon_first,551,2024-12-08 15:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B1_carbon_first,552,2024-12-08 16:00:00,east,0.2611388888888889,0.07013969410208402,0.08767461762760503,0.05121293602172479,0.08066064821739662,0.0,medium_high,2.5,False
B1_carbon_first,552,2024-12-08 16:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B1_carbon_first,552,2024-12-08 16:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B1_carbon_first,552,2024-12-08 16:00:00,southwest,0.11191666666666668,0.030059868900893152,0.03607184268107178,0.012687669465688983,0.03456884923602712,0.0,low_medium,17.801,True
B1_carbon_first,553,2024-12-08 17:00:00,east,0.4415833333333333,0.11860554378691943,0.1482569297336493,0.086650615794453,0.13639637535495733,0.0,medium_high,2.5,False
B1_carbon_first,553,2024-12-08 17:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B1_carbon_first,553,2024-12-08 17:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B1_carbon_first,553,2024-12-08 17:00:00,southwest,0.18925,0.05083094733725119,0.060997136804701424,0.0221033291401303,0.05845558943783885,0.0,low_medium,17.801,True
B2_direct_water_first,0,2024-11-15 16:00:00,east,0.0088888788888888,0.0023874775941258148,0.0029843469926572686,0.0016053921603625693,0.0027455992332446866,0.0,medium_high,2.5,False
B2_direct_water_first,0,2024-11-15 16:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B2_direct_water_first,0,2024-11-15 16:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B2_direct_water_first,0,2024-11-15 16:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B2_direct_water_first,1,2024-11-15 17:00:00,east,0.0,0.0,0.0,0.0,0.0,0.0,medium_high,2.5,False
B2_direct_water_first,1,2024-11-15 17:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B2_direct_water_first,1,2024-11-15 17:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B2_direct_water_first,1,2024-11-15 17:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B2_direct_water_first,2,2024-11-15 18:00:00,east,0.1625,0.04364612386950234,0.05455765483687793,0.029245630875308418,0.050193042449927686,0.0,medium_high,2.5,False
B2_direct_water_first,2,2024-11-15 18:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B2_direct_water_first,2,2024-11-15 18:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B2_direct_water_first,2,2024-11-15 18:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B2_direct_water_first,3,2024-11-15 19:00:00,east,0.1988888888888889,0.053419871265920814,0.06677483908240102,0.03548248011741085,0.06143285195580892,0.0,medium_high,2.5,False
B2_direct_water_first,3,2024-11-15 19:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B2_direct_water_first,3,2024-11-15 19:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B2_direct_water_first,3,2024-11-15 19:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B2_direct_water_first,4,2024-11-15 20:00:00,east,0.0574999999999999,0.015444013061516186,0.019305016326895234,0.010181465610804545,0.01776061502074361,0.0,medium_high,2.5,False
B2_direct_water_first,4,2024-11-15 20:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B2_direct_water_first,4,2024-11-15 20:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B2_direct_water_first,4,2024-11-15 20:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B2_direct_water_first,5,2024-11-15 21:00:00,east,0.0075,0.002014436486284723,0.002518045607855904,0.0013099188007767396,0.002316601959227431,0.0,medium_high,2.5,False
B2_direct_water_first,5,2024-11-15 21:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B2_direct_water_first,5,2024-11-15 21:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B2_direct_water_first,5,2024-11-15 21:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B2_direct_water_first,6,2024-11-15 22:00:00,east,0.1897222222222222,0.050957782227128365,0.06369722778391046,0.03301506937574809,0.058601449561197616,0.0,medium_high,2.5,False
B2_direct_water_first,6,2024-11-15 22:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B2_direct_water_first,6,2024-11-15 22:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B2_direct_water_first,6,2024-11-15 22:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B2_direct_water_first,7,2024-11-15 23:00:00,east,0.01,0.0026859153150462977,0.0033573941438078724,0.001802375078676459,0.003088802612303242,0.0,medium_high,2.5,False
B2_direct_water_first,7,2024-11-15 23:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B2_direct_water_first,7,2024-11-15 23:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B2_direct_water_first,7,2024-11-15 23:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B2_direct_water_first,8,2024-11-16 00:00:00,east,0.0,0.0,0.0,0.0,0.0,0.0,medium_high,2.5,False
B2_direct_water_first,8,2024-11-16 00:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B2_direct_water_first,8,2024-11-16 00:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B2_direct_water_first,8,2024-11-16 00:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B2_direct_water_first,9,2024-11-16 01:00:00,east,0.0452777777777777,0.012161227676459605,0.015201534595574509,0.007267283632596839,0.013985411827928545,0.0,medium_high,2.5,False
B2_direct_water_first,9,2024-11-16 01:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B2_direct_water_first,9,2024-11-16 01:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B2_direct_water_first,9,2024-11-16 01:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B2_direct_water_first,10,2024-11-16 02:00:00,east,0.0430555555555555,0.011564357606449322,0.014455447008061655,0.006080322397765932,0.013299011247416719,0.0,medium_high,2.5,False
B2_direct_water_first,10,2024-11-16 02:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B2_direct_water_first,10,2024-11-16 02:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B2_direct_water_first,10,2024-11-16 02:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B2_direct_water_first,11,2024-11-16 03:00:00,east,0.0,0.0,0.0,0.0,0.0,0.0,medium_high,2.5,False
B2_direct_water_first,11,2024-11-16 03:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B2_direct_water_first,11,2024-11-16 03:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B2_direct_water_first,11,2024-11-16 03:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B2_direct_water_first,12,2024-11-16 04:00:00,east,0.0,0.0,0.0,0.0,0.0,0.0,medium_high,2.5,False
B2_direct_water_first,12,2024-11-16 04:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B2_direct_water_first,12,2024-11-16 04:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B2_direct_water_first,12,2024-11-16 04:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B2_direct_water_first,13,2024-11-16 05:00:00,east,0.0,0.0,0.0,0.0,0.0,0.0,medium_high,2.5,False
B2_direct_water_first,13,2024-11-16 05:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B2_direct_water_first,13,2024-11-16 05:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B2_direct_water_first,13,2024-11-16 05:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B2_direct_water_first,14,2024-11-16 06:00:00,east,0.0,0.0,0.0,0.0,0.0,0.0,medium_high,2.5,False
B2_direct_water_first,14,2024-11-16 06:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B2_direct_water_first,14,2024-11-16 06:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B2_direct_water_first,14,2024-11-16 06:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B2_direct_water_first,15,2024-11-16 07:00:00,east,0.0,0.0,0.0,0.0,0.0,0.0,medium_high,2.5,False
B2_direct_water_first,15,2024-11-16 07:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B2_direct_water_first,15,2024-11-16 07:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B2_direct_water_first,15,2024-11-16 07:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B2_direct_water_first,16,2024-11-16 08:00:00,east,0.0,0.0,0.0,0.0,0.0,0.0,medium_high,2.5,False
B2_direct_water_first,16,2024-11-16 08:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B2_direct_water_first,16,2024-11-16 08:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B2_direct_water_first,16,2024-11-16 08:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B2_direct_water_first,17,2024-11-16 09:00:00,east,0.0,0.0,0.0,0.0,0.0,0.0,medium_high,2.5,False
B2_direct_water_first,17,2024-11-16 09:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B2_direct_water_first,17,2024-11-16 09:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B2_direct_water_first,17,2024-11-16 09:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B2_direct_water_first,18,2024-11-16 10:00:00,east,0.0,0.0,0.0,0.0,0.0,0.0,medium_high,2.5,False
B2_direct_water_first,18,2024-11-16 10:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B2_direct_water_first,18,2024-11-16 10:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B2_direct_water_first,18,2024-11-16 10:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B2_direct_water_first,19,2024-11-16 11:00:00,east,0.0,0.0,0.0,0.0,0.0,0.0,medium_high,2.5,False
B2_direct_water_first,19,2024-11-16 11:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B2_direct_water_first,19,2024-11-16 11:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B2_direct_water_first,19,2024-11-16 11:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B2_direct_water_first,20,2024-11-16 12:00:00,east,0.0,0.0,0.0,0.0,0.0,0.0,medium_high,2.5,False
B2_direct_water_first,20,2024-11-16 12:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B2_direct_water_first,20,2024-11-16 12:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B2_direct_water_first,20,2024-11-16 12:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B2_direct_water_first,21,2024-11-16 13:00:00,east,0.0,0.0,0.0,0.0,0.0,0.0,medium_high,2.5,False
B2_direct_water_first,21,2024-11-16 13:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B2_direct_water_first,21,2024-11-16 13:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B2_direct_water_first,21,2024-11-16 13:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B2_direct_water_first,22,2024-11-16 14:00:00,east,0.0,0.0,0.0,0.0,0.0,0.0,medium_high,2.5,False
B2_direct_water_first,22,2024-11-16 14:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B2_direct_water_first,22,2024-11-16 14:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B2_direct_water_first,22,2024-11-16 14:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B2_direct_water_first,23,2024-11-16 15:00:00,east,0.0069444444444444,0.0018652189687821392,0.002331523710977674,0.001268902635653212,0.00214500181409946,0.0,medium_high,2.5,False
B2_direct_water_first,23,2024-11-16 15:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B2_direct_water_first,23,2024-11-16 15:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B2_direct_water_first,23,2024-11-16 15:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B2_direct_water_first,24,2024-11-16 16:00:00,east,0.0222222222222222,0.005968700700102878,0.007460875875128598,0.004420755477910572,0.006864005805118308,0.0,medium_high,2.5,False
B2_direct_water_first,24,2024-11-16 16:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B2_direct_water_first,24,2024-11-16 16:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B2_direct_water_first,24,2024-11-16 16:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B2_direct_water_first,25,2024-11-16 17:00:00,east,0.0,0.0,0.0,0.0,0.0,0.0,medium_high,2.5,False
B2_direct_water_first,25,2024-11-16 17:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B2_direct_water_first,25,2024-11-16 17:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B2_direct_water_first,25,2024-11-16 17:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B2_direct_water_first,26,2024-11-16 18:00:00,east,0.0,0.0,0.0,0.0,0.0,0.0,medium_high,2.5,False
B2_direct_water_first,26,2024-11-16 18:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B2_direct_water_first,26,2024-11-16 18:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B2_direct_water_first,26,2024-11-16 18:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B2_direct_water_first,27,2024-11-16 19:00:00,east,0.0252777777777777,0.00678939704636701,0.008486746307958763,0.005074437786186244,0.00780780660332206,0.0,medium_high,2.5,False
B2_direct_water_first,27,2024-11-16 19:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B2_direct_water_first,27,2024-11-16 19:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
B2_direct_water_first,27,2024-11-16 19:00:00,southwest,0.0,0.0,0.0,0.0,0.0,0.0,low_medium,17.801,True
B2_direct_water_first,28,2024-11-16 20:00:00,east,0.0,0.0,0.0,0.0,0.0,0.0,medium_high,2.5,False
B2_direct_water_first,28,2024-11-16 20:00:00,north,0.0,0.0,0.0,0.0,0.0,0.0,extremely_high,14.693,True
B2_direct_water_first,28,2024-11-16 20:00:00,northwest,0.0,0.0,0.0,0.0,0.0,0.0,high,18.956,True
