run_family,cap_fraction_of_carbon_first,high_stress_water_cap_l,carbon_first_high_stress_water_l,achieved_fraction_of_carbon_first_high_stress_water,screened_direct_water_avoided_l_vs_carbon_first,additional_carbon_kgco2e_vs_carbon_first,additional_carbon_pct_vs_carbon_first,carbon_change_pct_vs_status_quo,service_difference_vs_status_quo_accelerator_hours,status_quo_carbon_kgco2e,status_quo_unserved_accelerator_hours,carbon_first_carbon_kgco2e,policy,carbon_mapping,pue_scenario,capacity_scenario,wue_profile,water_risk_mapping,energy_level,demand_filename,carbon_filename,capacity_filename,energy_filename,timestamp_column,energy_workload_class,migration_limit,max_latency_ms,second_stage_objective,demand_accelerator_hours,served_accelerator_hours,unserved_accelerator_hours,service_rate,migration_share,it_energy_kwh,facility_energy_kwh,carbon_kgco2e,direct_water_l,high_stress_direct_water_l,high_stress_water_share,stage_one_optimal_unserved_accelerator_hours,direct_water_cap_l,carbon_cap_kgco2e,fixed_total_unserved_accelerator_hours,solver_stage_one_optimal,solver_stage_two_optimal,solver_stage_one_iterations,solver_stage_two_iterations,max_abs_demand_balance_error,max_capacity_violation,max_migration_violation,ineligible_latency_assignment,service_gap_vs_status_quo_unserved,minimum_capacity_slack,binding_capacity_region_hours,minimum_migration_slack,binding_migration_hours,eligible_destination_count,high_stress_water_cap_slack_l,high_stress_water_cap_violation_l,assigned_east_accelerator_hours,assigned_north_accelerator_hours,assigned_northwest_accelerator_hours,assigned_southwest_accelerator_hours
scenario_coarse,0.0,0.0,9.765751389221197,0.0,9.765751389221197,2.495378854017055,5.078656650707547,-5.108602429970688e-09,-1.0000007932831068e-08,51.630002944097214,3.7516666766666673,49.13462408744259,screened_water_cap_0.00,conservative_site_selection,hub_policy_compliant,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,gentd26_aligned_regional_hourly_cef.csv,capacity_scenarios.csv,energy_calibration_bounds.csv,trace_timestamp_anonymized,single_row_default,0.15,15.0,carbon,211.9472222222222,208.19555553555554,3.7516666866666672,0.9822990523426954,0.0,55.91956311375206,69.8994538921901,51.630002941459644,64.30749758081487,0.0,0.0,0.8814722222222227,,,3.7516666766666673,True,True,0,0,0.0,0.0,0.0,0.0,9.99999993922529e-09,0.0,11,0.0,184,1,0.0,0.0,208.1955555355556,0.0,0.0,0.0
scenario_coarse,0.25,2.4414378473052993,9.765751389221197,0.25,7.324313541915898,1.4842165611921558,3.0207141883303423,-1.9584780898759813,-1.0000007932831068e-08,51.630002944097214,3.7516666766666673,49.13462408744259,screened_water_cap_0.25,conservative_site_selection,hub_policy_compliant,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,gentd26_aligned_regional_hourly_cef.csv,capacity_scenarios.csv,energy_calibration_bounds.csv,trace_timestamp_anonymized,single_row_default,0.15,15.0,carbon,211.9472222222222,208.19555553555554,3.7516666866666672,0.9822990523426954,0.03796505756171212,55.91956311375206,69.79330442056812,50.618840648634745,64.30749758081485,2.4414378473052993,0.037965057561712125,0.8814722222222227,,,3.7516666766666673,True,True,0,381,2.220446049250313e-16,0.0,0.0,0.0,9.99999993922529e-09,0.0,11,0.0,290,1,0.0,0.0,200.29139928555557,7.904156249999998,0.0,0.0
scenario_coarse,0.5,4.882875694610599,9.765751389221197,0.5,4.882875694610599,0.7397039198017694,1.5054636797166676,-3.4004935826825844,-9.999979511121637e-09,51.630002944097214,3.7516666766666673,49.13462408744259,screened_water_cap_0.50,conservative_site_selection,hub_policy_compliant,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,gentd26_aligned_regional_hourly_cef.csv,capacity_scenarios.csv,energy_calibration_bounds.csv,trace_timestamp_anonymized,single_row_default,0.15,15.0,carbon,211.9472222222222,208.19555553555557,3.7516666866666672,0.9822990523426955,0.07593011512342424,55.919563113752076,69.68715494894614,49.87432800724436,64.30749758081487,4.882875694610599,0.07593011512342424,0.8814722222222227,,,3.7516666766666673,True,True,0,380,2.220446049250313e-16,0.0,0.0,0.0,9.99999993922529e-09,0.0,11,0.0,359,1,0.0,0.0,192.3872430355556,15.808312500000001,0.0,0.0
scenario_coarse,0.75,7.324313541915898,9.765751389221197,0.7500000000000001,2.4414378473052984,0.23176388428449002,0.4716915791846299,-4.3843014590200236,-1.0000007932831068e-08,51.630002944097214,3.7516666766666673,49.13462408744259,screened_water_cap_0.75,conservative_site_selection,hub_policy_compliant,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,gentd26_aligned_regional_hourly_cef.csv,capacity_scenarios.csv,energy_calibration_bounds.csv,trace_timestamp_anonymized,single_row_default,0.15,15.0,carbon,211.9472222222222,208.19555553555554,3.751666686666668,0.9822990523426954,0.11389517268513637,55.91956311375206,69.58100547732417,49.36638797172708,64.30749758081487,7.324313541915899,0.11389517268513637,0.8814722222222227,,,3.7516666766666673,True,True,0,385,4.440892098500626e-16,0.0,0.0,0.0,1.000000082740371e-08,0.0,7,0.0,445,1,-8.881784197001252e-16,8.881784197001252e-16,184.48308678555557,23.712468750000017,0.0,0.0
scenario_coarse,1.0,9.765751389221197,9.765751389221197,1.0,0.0,0.0,0.0,-4.833195263142864,-9.999979511121637e-09,51.630002944097214,3.7516666766666673,49.13462408744259,screened_water_cap_1.00,conservative_site_selection,hub_policy_compliant,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,gentd26_aligned_regional_hourly_cef.csv,capacity_scenarios.csv,energy_calibration_bounds.csv,trace_timestamp_anonymized,single_row_default,0.15,15.0,carbon,211.9472222222222,208.19555553555557,3.7516666866666672,0.9822990523426955,0.15186023024684847,55.91956311375206,69.47485600570221,49.13462408744259,64.30749758081487,9.765751389221197,0.15186023024684847,0.8814722222222227,,,3.7516666766666673,True,True,0,391,4.440892098500626e-16,0.0,0.0,0.0,9.99999993922529e-09,0.0,3,0.0,546,1,0.0,0.0,176.5789305355556,31.616625000000013,0.0,0.0
scenario_coarse,0.0,0.0,7.496240799820507,0.0,7.496240799820507,1.5512630671657206,3.186279845174189,-2.69809528890137,-9.999979511121637e-09,51.630002944097214,3.7516666766666673,48.68571319983717,screened_water_cap_0.00,conservative_site_selection,hub_policy_compliant,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,gentd26_aligned_regional_hourly_cef.csv,capacity_scenarios.csv,energy_calibration_bounds.csv,trace_timestamp_anonymized,single_row_default,0.15,20.0,carbon,211.9472222222222,208.19555553555557,3.7516666866666672,0.9822990523426955,0.14919746927400282,55.91956311375206,69.4823010272161,50.23697626700289,64.30749758081487,0.0,0.0,0.8814722222222227,,,3.7516666766666673,True,True,0,379,4.440892098500626e-16,0.0,0.0,0.0,9.99999993922529e-09,0.0,3,0.0,542,3,0.0,0.0,177.13330553555562,0.0,0.0,31.06225000000001
scenario_coarse,0.25,1.8740601999551267,7.496240799820507,0.24999999999999997,5.622180599865381,0.9104227336496606,1.8699997880542663,-3.939312211181878,-1.0000036354540498e-08,51.630002944097214,3.7516666766666673,48.68571319983717,screened_water_cap_0.25,conservative_site_selection,hub_policy_compliant,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,gentd26_aligned_regional_hourly_cef.csv,capacity_scenarios.csv,energy_calibration_bounds.csv,trace_timestamp_anonymized,single_row_default,0.15,20.0,carbon,211.9472222222222,208.1955555355555,3.7516666866666672,0.9822990523426953,0.1517497571873212,55.91956311375206,69.47516488596344,49.59613593348683,64.30749758081487,1.8740601999551265,0.029142172693005286,0.8814722222222227,,,3.7516666766666673,True,True,0,795,4.440892098500626e-16,0.0,0.0,0.0,9.99999993922529e-09,0.0,3,0.0,549,3,2.220446049250313e-16,0.0,176.6019305355556,6.0127291666666665,0.05454166666666663,25.526354166666675
scenario_coarse,0.5,3.7481203999102535,7.496240799820507,0.5,3.7481203999102535,0.44631810444543873,0.9167332161972519,-4.838217116739862,-9.999979511121637e-09,51.630002944097214,3.7516666766666673,48.68571319983717,screened_water_cap_0.50,conservative_site_selection,hub_policy_compliant,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,gentd26_aligned_regional_hourly_cef.csv,capacity_scenarios.csv,energy_calibration_bounds.csv,trace_timestamp_anonymized,single_row_default,0.15,20.0,carbon,211.9472222222222,208.19555553555557,3.7516666866666672,0.9822990523426955,0.15249625086854735,55.91956311375206,69.47307770593737,49.132031304282606,64.30749758081487,3.7481203999102535,0.05828434538601058,0.8814722222222227,,,3.7516666766666673,True,True,0,824,4.440892098500626e-16,0.0,0.0,0.0,9.99999993922529e-09,0.0,3,0.0,552,3,0.0,0.0,176.44651386888893,10.769708333333329,1.3648333333333333,19.614499999999992
scenario_coarse,0.75,5.622180599865381,7.496240799820507,0.7499999999999998,1.874060199955128,0.13302286348100267,0.273227718643021,-5.4450256061828295,-1.0000036354540498e-08,51.630002944097214,3.7516666766666673,48.68571319983717,screened_water_cap_0.75,conservative_site_selection,hub_policy_compliant,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,gentd26_aligned_regional_hourly_cef.csv,capacity_scenarios.csv,energy_calibration_bounds.csv,trace_timestamp_anonymized,single_row_default,0.15,20.0,carbon,211.9472222222222,208.1955555355555,3.7516666866666672,0.9822990523426953,0.15270298759045264,55.91956311375206,69.47249967457894,48.81873606331817,64.30749758081487,5.622180599865379,0.08742651807901584,0.8814722222222227,,,3.7516666766666673,True,True,0,839,4.440892098500626e-16,0.0,0.0,0.0,9.99999993922529e-09,0.0,3,0.0,554,3,1.7763568394002505e-15,0.0,176.40347220222225,15.609437499999995,2.5923750000000005,13.590270833333326
scenario_coarse,1.0,7.496240799820507,7.496240799820507,0.9999999999999998,1.7763568394002505e-15,0.0,0.0,-5.702672044098078,-9.999979511121637e-09,51.630002944097214,3.7516666766666673,48.68571319983717,screened_water_cap_1.00,conservative_site_selection,hub_policy_compliant,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,gentd26_aligned_regional_hourly_cef.csv,capacity_scenarios.csv,energy_calibration_bounds.csv,trace_timestamp_anonymized,single_row_default,0.15,20.0,carbon,211.9472222222222,208.19555553555557,3.7516666866666672,0.9822990523426955,0.1527029875904526,55.91956311375206,69.47249967457896,48.68571319983717,64.30749758081487,7.496240799820505,0.11656869077202113,0.8814722222222227,,,3.7516666766666673,True,True,0,853,4.440892098500626e-16,0.0,0.0,0.0,9.99999993922529e-09,0.0,3,0.0,554,3,1.7763568394002505e-15,0.0,176.40347220222225,19.913791666666672,4.355291666666667,7.523
