run_family,cap_fraction_of_carbon_first,high_stress_water_cap_l,carbon_first_high_stress_water_l,achieved_fraction_of_carbon_first_high_stress_water,screened_direct_water_avoided_l_vs_carbon_first,additional_carbon_kgco2e_vs_carbon_first,additional_carbon_pct_vs_carbon_first,carbon_change_pct_vs_status_quo,service_difference_vs_status_quo_accelerator_hours,status_quo_carbon_kgco2e,status_quo_unserved_accelerator_hours,carbon_first_carbon_kgco2e,policy,carbon_mapping,pue_scenario,capacity_scenario,wue_profile,water_risk_mapping,energy_level,demand_filename,carbon_filename,capacity_filename,energy_filename,timestamp_column,energy_workload_class,migration_limit,max_latency_ms,second_stage_objective,demand_accelerator_hours,served_accelerator_hours,unserved_accelerator_hours,service_rate,migration_share,it_energy_kwh,facility_energy_kwh,carbon_kgco2e,direct_water_l,high_stress_direct_water_l,high_stress_water_share,stage_one_optimal_unserved_accelerator_hours,direct_water_cap_l,carbon_cap_kgco2e,fixed_total_unserved_accelerator_hours,solver_stage_one_optimal,solver_stage_two_optimal,solver_stage_one_iterations,solver_stage_two_iterations,max_abs_demand_balance_error,max_capacity_violation,max_migration_violation,ineligible_latency_assignment,service_gap_vs_status_quo_unserved,minimum_capacity_slack,binding_capacity_region_hours,minimum_migration_slack,binding_migration_hours,eligible_destination_count,high_stress_water_cap_slack_l,high_stress_water_cap_violation_l,assigned_east_accelerator_hours,assigned_north_accelerator_hours,assigned_northwest_accelerator_hours,assigned_southwest_accelerator_hours
scenario_coarse,0.0,0.0,9.723666453628567,0.0,9.723666453628567,2.2717672254274746,4.602610268522178,-5.108602429970688e-09,-1.0000007932831068e-08,51.630002944097214,3.7516666766666673,49.35823571603217,screened_water_cap_0.00,conservative_site_selection,uniform_new_build,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,gentd26_aligned_regional_hourly_cef.csv,capacity_scenarios.csv,energy_calibration_bounds.csv,trace_timestamp_anonymized,single_row_default,0.15,15.0,carbon,211.9472222222222,208.19555553555554,3.7516666866666672,0.9822990523426954,0.0,55.91956311375206,69.8994538921901,51.630002941459644,64.30749758081487,0.0,0.0,0.8814722222222227,,,3.7516666766666673,True,True,0,0,0.0,0.0,0.0,0.0,9.99999993922529e-09,0.0,11,0.0,184,1,0.0,0.0,208.1955555355556,0.0,0.0,0.0
scenario_coarse,0.25,2.430916613407142,9.723666453628567,0.24999999999999994,7.2927498402214255,1.3037614772851072,2.6414264172364366,-1.874889977883698,-1.0000007932831068e-08,51.630002944097214,3.7516666766666673,49.35823571603217,screened_water_cap_0.25,conservative_site_selection,uniform_new_build,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,gentd26_aligned_regional_hourly_cef.csv,capacity_scenarios.csv,energy_calibration_bounds.csv,trace_timestamp_anonymized,single_row_default,0.15,15.0,carbon,211.9472222222222,208.19555553555554,3.7516666866666672,0.9822990523426954,0.03780144936214043,55.91956311375206,69.8994538921901,50.661997193317276,64.30749758081485,2.4309166134071414,0.03780144936214044,0.8814722222222227,,,3.7516666766666673,True,True,0,374,2.220446049250313e-16,0.0,0.0,0.0,9.99999993922529e-09,0.0,11,0.0,291,1,4.440892098500626e-16,0.0,200.32546178555558,7.870093749999999,0.0,0.0
scenario_coarse,0.5,4.861833226814284,9.723666453628567,0.4999999999999999,4.8618332268142845,0.6124425217926586,1.2408112099390411,-3.213876838374452,-9.999979511121637e-09,51.630002944097214,3.7516666766666673,49.35823571603217,screened_water_cap_0.50,conservative_site_selection,uniform_new_build,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,gentd26_aligned_regional_hourly_cef.csv,capacity_scenarios.csv,energy_calibration_bounds.csv,trace_timestamp_anonymized,single_row_default,0.15,15.0,carbon,211.9472222222222,208.19555553555557,3.7516666866666672,0.9822990523426955,0.07560289872428085,55.91956311375206,69.89945389219008,49.97067823782483,64.30749758081487,4.861833226814283,0.07560289872428086,0.8814722222222227,,,3.7516666766666673,True,True,0,375,2.220446049250313e-16,0.0,0.0,0.0,9.99999993922529e-09,0.0,11,0.0,360,1,8.881784197001252e-16,0.0,192.4553680355556,15.740187500000001,0.0,0.0
scenario_coarse,0.75,7.2927498402214255,9.723666453628567,0.75,2.430916613407142,0.16372449933558642,0.33170654696315083,-4.082980066865305,-1.0000007932831068e-08,51.630002944097214,3.7516666766666673,49.35823571603217,screened_water_cap_0.75,conservative_site_selection,uniform_new_build,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,gentd26_aligned_regional_hourly_cef.csv,capacity_scenarios.csv,energy_calibration_bounds.csv,trace_timestamp_anonymized,single_row_default,0.15,15.0,carbon,211.9472222222222,208.19555553555554,3.751666686666668,0.9822990523426954,0.11340434808642132,55.91956311375206,69.89945389219008,49.521960215367756,64.30749758081487,7.2927498402214255,0.1134043480864213,0.8814722222222227,,,3.7516666766666673,True,True,0,377,2.220446049250313e-16,0.0,0.0,0.0,1.000000082740371e-08,0.0,7,0.0,446,1,0.0,0.0,184.58527428555556,23.610281250000018,0.0,0.0
scenario_coarse,1.0,9.723666453628567,9.723666453628567,1.0,0.0,0.0,0.0,-4.400091223168856,-9.999979511121637e-09,51.630002944097214,3.7516666766666673,49.35823571603217,screened_water_cap_1.00,conservative_site_selection,uniform_new_build,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,gentd26_aligned_regional_hourly_cef.csv,capacity_scenarios.csv,energy_calibration_bounds.csv,trace_timestamp_anonymized,single_row_default,0.15,15.0,carbon,211.9472222222222,208.19555553555557,3.7516666866666672,0.9822990523426955,0.1512057974485617,55.91956311375206,69.89945389219008,49.35823571603217,64.30749758081487,9.723666453628567,0.15120579744856175,0.8814722222222227,,,3.7516666766666673,True,True,0,383,4.440892098500626e-16,0.0,0.0,0.0,9.99999993922529e-09,0.0,3,0.0,539,1,0.0,0.0,176.71518053555562,31.480375000000016,0.0,0.0
scenario_coarse,0.0,0.0,7.496240799820507,0.0,7.496240799820507,1.5979918608075394,3.2683569401870116,-2.2064525947968483,-1.0000007932831068e-08,51.630002944097214,3.7516666766666673,48.89281954363595,screened_water_cap_0.00,conservative_site_selection,uniform_new_build,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,gentd26_aligned_regional_hourly_cef.csv,capacity_scenarios.csv,energy_calibration_bounds.csv,trace_timestamp_anonymized,single_row_default,0.15,20.0,carbon,211.9472222222222,208.19555553555554,3.7516666866666672,0.9822990523426954,0.13811974320343137,55.91956311375206,69.89945389219008,50.49081140444349,64.30749758081487,0.0,0.0,0.8814722222222227,,,3.7516666766666673,True,True,0,334,4.440892098500626e-16,0.0,0.0,0.0,9.99999993922529e-09,0.0,3,0.0,506,3,0.0,0.0,179.43963886888895,0.0,0.0,28.755916666666668
scenario_coarse,0.25,1.8740601999551267,7.496240799820507,0.25,5.622180599865381,0.9428112780908009,1.928322577611552,-3.4754445478403895,-1.0000036354540498e-08,51.630002944097214,3.7516666766666673,48.89281954363595,screened_water_cap_0.25,conservative_site_selection,uniform_new_build,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,gentd26_aligned_regional_hourly_cef.csv,capacity_scenarios.csv,energy_calibration_bounds.csv,trace_timestamp_anonymized,single_row_default,0.15,20.0,carbon,211.9472222222222,208.1955555355555,3.7516666866666672,0.9822990523426953,0.14550963038286213,55.91956311375206,69.89945389219008,49.83563082172675,64.30749758081487,1.8740601999551267,0.02914217269300529,0.8814722222222227,,,3.7516666766666673,True,True,0,756,4.440892098500626e-16,0.0,0.0,0.0,9.99999993922529e-09,0.0,3,0.0,530,3,0.0,0.0,177.90109720222222,5.6821875,0.3850833333333332,24.2271875
scenario_coarse,0.5,3.7481203999102535,7.496240799820507,0.5,3.7481203999102535,0.4629094649881651,0.9467841480792938,-4.404946360230866,-9.999979511121637e-09,51.630002944097214,3.7516666766666673,48.89281954363595,screened_water_cap_0.50,conservative_site_selection,uniform_new_build,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,gentd26_aligned_regional_hourly_cef.csv,capacity_scenarios.csv,energy_calibration_bounds.csv,trace_timestamp_anonymized,single_row_default,0.15,20.0,carbon,211.9472222222222,208.19555553555557,3.7516666866666672,0.9822990523426955,0.1512714408607446,55.91956311375206,69.89945389219008,49.35572900862412,64.30749758081487,3.7481203999102535,0.05828434538601058,0.8814722222222227,,,3.7516666766666673,True,True,0,777,4.440892098500626e-16,0.0,0.0,0.0,9.99999993922529e-09,0.0,3,0.0,540,3,0.0,0.0,176.7015138688889,10.769708333333329,1.3648333333333333,19.35949999999999
scenario_coarse,0.75,5.622180599865381,7.496240799820507,0.7499999999999999,1.8740601999551272,0.13848829350351366,0.2832487363096714,-5.033304200605038,-1.0000036354540498e-08,51.630002944097214,3.7516666766666673,48.89281954363595,screened_water_cap_0.75,conservative_site_selection,uniform_new_build,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,gentd26_aligned_regional_hourly_cef.csv,capacity_scenarios.csv,energy_calibration_bounds.csv,trace_timestamp_anonymized,single_row_default,0.15,20.0,carbon,211.9472222222222,208.1955555355555,3.7516666866666672,0.9822990523426953,0.15256309507485558,55.91956311375206,69.89945389219008,49.031307837139465,64.30749758081487,5.62218059986538,0.08742651807901586,0.8814722222222227,,,3.7516666766666673,True,True,0,787,4.440892098500626e-16,0.0,0.0,0.0,9.99999993922529e-09,0.0,3,0.0,551,3,8.881784197001252e-16,0.0,176.43259720222224,15.616395833333328,2.585416666666667,13.561145833333326
scenario_coarse,1.0,7.496240799820507,7.496240799820507,0.9999999999999998,1.7763568394002505e-15,0.0,0.0,-5.3015364020509,-9.999979511121637e-09,51.630002944097214,3.7516666766666673,48.89281954363595,screened_water_cap_1.00,conservative_site_selection,uniform_new_build,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,gentd26_aligned_regional_hourly_cef.csv,capacity_scenarios.csv,energy_calibration_bounds.csv,trace_timestamp_anonymized,single_row_default,0.15,20.0,carbon,211.9472222222222,208.19555553555557,3.7516666866666672,0.9822990523426955,0.1527029875904526,55.91956311375206,69.89945389219008,48.89281954363595,64.30749758081487,7.496240799820505,0.11656869077202113,0.8814722222222227,,,3.7516666766666673,True,True,0,809,4.440892098500626e-16,0.0,0.0,0.0,9.99999993922529e-09,0.0,3,0.0,554,3,1.7763568394002505e-15,0.0,176.40347220222225,19.913791666666672,4.355291666666667,7.523
