carbon_mapping,pue_scenario,capacity_scenario,migration_limit,max_latency_ms,wue_profile,water_risk_mapping,energy_level,from_cap_fraction,to_cap_fraction,screened_direct_water_avoided_increment_l,additional_carbon_increment_kgco2e,marginal_additional_carbon_kgco2e_per_screened_l_avoided,monotone_water_avoidance_pass,monotone_carbon_penalty_pass
conservative_site_selection,legacy_stress,central,0.15,20.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,1.8740601999551252,0.3264475798788951,0.1741926859589206,True,True
conservative_site_selection,legacy_stress,central,0.15,20.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,1.8740601999551272,0.4844766594116051,0.2585171273704044,True,True
conservative_site_selection,legacy_stress,central,0.15,20.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,1.8740601999551263,0.6680511181941783,0.3564726032867965,True,True
conservative_site_selection,legacy_stress,central,0.15,35.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,1.8740601999551263,0.1385654827926998,0.0739386508480451,True,True
conservative_site_selection,legacy_stress,central,0.15,35.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,1.8740601999551252,0.3264475798788951,0.1741926859589206,True,True
conservative_site_selection,legacy_stress,central,0.15,35.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,1.8740601999551272,0.4844766594116051,0.2585171273704044,True,True
conservative_site_selection,legacy_stress,central,0.15,35.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,1.8740601999551263,0.6680511181941783,0.3564726032867965,True,True
conservative_site_selection,legacy_stress,central,0.3,15.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,4.903261791851799,0.5981908958561775,0.1219985636602651,True,True
conservative_site_selection,legacy_stress,central,0.3,15.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,4.903261791851801,1.176898267663006,0.2400235430257396,True,True
conservative_site_selection,legacy_stress,central,0.3,15.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,4.903261791851802,1.6998380449449897,0.3466749517167869,True,True
conservative_site_selection,legacy_stress,central,0.3,15.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,4.903261791851801,2.2651884540649903,0.4619758336846834,True,True
conservative_site_selection,legacy_stress,central,0.3,20.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,3.7481203999102526,0.2771309655854068,0.073938650848047,True,True
conservative_site_selection,legacy_stress,central,0.3,20.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,3.748120399910251,0.652895159757783,0.1741926859589186,True,True
conservative_site_selection,legacy_stress,central,0.3,20.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,3.7481203999102526,0.9689533188232248,0.2585171273704083,True,True
conservative_site_selection,legacy_stress,central,0.3,20.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,3.7481203999102544,1.3361022363883346,0.3564726032867905,True,True
conservative_site_selection,legacy_stress,central,0.3,35.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,3.7481203999102526,0.2771309655854068,0.073938650848047,True,True
conservative_site_selection,legacy_stress,central,0.3,35.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,3.748120399910251,0.652895159757783,0.1741926859589186,True,True
conservative_site_selection,legacy_stress,central,0.3,35.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,3.7481203999102526,0.9689533188232248,0.2585171273704083,True,True
conservative_site_selection,legacy_stress,central,0.3,35.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,3.7481203999102544,1.3361022363883346,0.3564726032867905,True,True
conservative_site_selection,legacy_stress,central,0.5,15.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,8.172102986419652,0.9969848264269744,0.1219985636602668,True,True
conservative_site_selection,legacy_stress,central,0.5,15.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,8.17210298641968,1.961497112771696,0.2400235430257415,True,True
conservative_site_selection,legacy_stress,central,0.5,15.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,8.172102986419674,2.833063408241628,0.3466749517167842,True,True
conservative_site_selection,legacy_stress,central,0.5,15.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,8.17210298641966,3.775314090108317,0.4619758336846838,True,True
conservative_site_selection,legacy_stress,central,0.5,20.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,6.246867333183772,0.4618849426423566,0.0739386508480487,True,True
conservative_site_selection,legacy_stress,central,0.5,20.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,6.246867333183756,1.088158599596312,0.1741926859589196,True,True
conservative_site_selection,legacy_stress,central,0.5,20.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,6.2468673331837525,1.6149221980387125,0.2585171273704091,True,True
conservative_site_selection,legacy_stress,central,0.5,20.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,6.246867333183758,2.2268370606472203,0.3564726032867898,True,True
conservative_site_selection,legacy_stress,central,0.5,35.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,6.246867333183772,0.4618849426423566,0.0739386508480487,True,True
conservative_site_selection,legacy_stress,central,0.5,35.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,6.246867333183756,1.088158599596312,0.1741926859589196,True,True
conservative_site_selection,legacy_stress,central,0.5,35.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,6.2468673331837525,1.6149221980387125,0.2585171273704091,True,True
conservative_site_selection,legacy_stress,central,0.5,35.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,6.246867333183758,2.2268370606472203,0.3564726032867898,True,True
conservative_site_selection,legacy_stress,tight,0.15,15.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,2.4516308959259003,0.3120508485269297,0.1272829645953203,True,True
conservative_site_selection,legacy_stress,tight,0.15,15.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,2.4516308959259003,0.6036478238690963,0.2462229632006323,True,True
conservative_site_selection,legacy_stress,tight,0.15,15.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,2.4516308959259003,0.8538293463148249,0.3482699405255952,True,True
conservative_site_selection,legacy_stress,tight,0.15,15.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,2.4516308959258986,1.1325942270324982,0.461975833684685,True,True
conservative_site_selection,legacy_stress,tight,0.15,20.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,1.8740601999551263,0.1385654827927069,0.0739386508480489,True,True
conservative_site_selection,legacy_stress,tight,0.15,20.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,1.8740601999551252,0.326447579878888,0.1741926859589168,True,True
conservative_site_selection,legacy_stress,tight,0.15,20.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,1.8740601999551272,0.4844766594116194,0.258517127370412,True,True
conservative_site_selection,legacy_stress,tight,0.15,20.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,1.8740601999551263,0.668051118194164,0.3564726032867888,True,True
conservative_site_selection,legacy_stress,tight,0.15,35.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,1.8740601999551263,0.1385654827927069,0.0739386508480489,True,True
conservative_site_selection,legacy_stress,tight,0.15,35.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,1.8740601999551252,0.326447579878888,0.1741926859589168,True,True
conservative_site_selection,legacy_stress,tight,0.15,35.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,1.8740601999551272,0.4844766594116194,0.258517127370412,True,True
conservative_site_selection,legacy_stress,tight,0.15,35.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,1.8740601999551263,0.668051118194164,0.3564726032867888,True,True
conservative_site_selection,legacy_stress,tight,0.3,15.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,4.903261791851801,0.6162090512084077,0.1256732920588533,True,True
conservative_site_selection,legacy_stress,tight,0.3,15.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,4.903261791851799,1.1957052121465992,0.2438591417112609,True,True
conservative_site_selection,legacy_stress,tight,0.3,15.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,4.903261791851802,1.7055729085800806,0.3478445534795606,True,True
conservative_site_selection,legacy_stress,tight,0.3,15.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,4.903261791851801,2.2651884540649974,0.4619758336846848,True,True
conservative_site_selection,legacy_stress,tight,0.3,20.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,3.7481203999102526,0.2771309655854068,0.073938650848047,True,True
conservative_site_selection,legacy_stress,tight,0.3,20.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,3.748120399910251,0.6528951597577901,0.1741926859589205,True,True
conservative_site_selection,legacy_stress,tight,0.3,20.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,3.7481203999102526,0.9689533188232248,0.2585171273704083,True,True
conservative_site_selection,legacy_stress,tight,0.3,20.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,3.7481203999102544,1.336102236388335,0.3564726032867906,True,True
conservative_site_selection,legacy_stress,tight,0.3,35.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,3.7481203999102526,0.2771309655854068,0.073938650848047,True,True
conservative_site_selection,legacy_stress,tight,0.3,35.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,3.748120399910251,0.6528951597577901,0.1741926859589205,True,True
conservative_site_selection,legacy_stress,tight,0.3,35.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,3.7481203999102526,0.9689533188232248,0.2585171273704083,True,True
conservative_site_selection,legacy_stress,tight,0.3,35.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,3.7481203999102544,1.336102236388335,0.3564726032867906,True,True
conservative_site_selection,legacy_stress,tight,0.5,15.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,8.138876908319254,1.0105906014250223,0.1241683112803972,True,True
conservative_site_selection,legacy_stress,tight,0.5,15.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,8.13887690831928,1.9813410446987376,0.2434415788588078,True,True
conservative_site_selection,legacy_stress,tight,0.5,15.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,8.138876908319265,2.8326667747717806,0.3480414812363523,True,True
conservative_site_selection,legacy_stress,tight,0.5,15.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,8.138876908319261,3.762383511740112,0.4622730573421427,True,True
conservative_site_selection,legacy_stress,tight,0.5,20.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,6.274237556331681,0.4651753194686137,0.0741405334579943,True,True
conservative_site_selection,legacy_stress,tight,0.5,20.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,6.274237556331661,1.0865912303568237,0.1731829916545457,True,True
conservative_site_selection,legacy_stress,tight,0.5,20.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,6.274237556331672,1.6206975641296566,0.2583098822093727,True,True
conservative_site_selection,legacy_stress,tight,0.5,20.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,6.274237556331659,2.2347605470118523,0.3561804166558276,True,True
conservative_site_selection,legacy_stress,tight,0.5,35.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,6.274237556331681,0.4651753194686137,0.0741405334579943,True,True
conservative_site_selection,legacy_stress,tight,0.5,35.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,6.274237556331661,1.0865912303568237,0.1731829916545457,True,True
conservative_site_selection,legacy_stress,tight,0.5,35.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,6.274237556331672,1.6206975641296566,0.2583098822093727,True,True
conservative_site_selection,legacy_stress,tight,0.5,35.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,6.274237556331659,2.2347605470118523,0.3561804166558276,True,True
conservative_site_selection,uniform_new_build,ample,0.15,15.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,2.43091661340714,0.149860566314075,0.0616477609670174,True,True
conservative_site_selection,uniform_new_build,ample,0.15,15.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,2.430916613407144,0.4348609630060168,0.1788876511056135,True,True
conservative_site_selection,uniform_new_build,ample,0.15,15.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,2.430916613407142,0.6893506752994867,0.2835764384090911,True,True
conservative_site_selection,uniform_new_build,ample,0.15,15.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,2.430916613407142,0.9680057481423674,0.3982060687740427,True,True
conservative_site_selection,uniform_new_build,ample,0.15,20.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,1.8740601999551252,0.1384882935035136,0.0738974625824878,True,True
conservative_site_selection,uniform_new_build,ample,0.15,20.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,1.8740601999551263,0.3244211714846586,0.1731113928423573,True,True
conservative_site_selection,uniform_new_build,ample,0.15,20.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,1.8740601999551272,0.479901813102643,0.2560759857736341,True,True
conservative_site_selection,uniform_new_build,ample,0.15,20.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,1.8740601999551263,0.6551805827167384,0.3496048754103131,True,True
conservative_site_selection,uniform_new_build,ample,0.15,35.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,1.8740601999551252,0.1384882935035136,0.0738974625824878,True,True
conservative_site_selection,uniform_new_build,ample,0.15,35.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,1.8740601999551263,0.3244211714846586,0.1731113928423573,True,True
conservative_site_selection,uniform_new_build,ample,0.15,35.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,1.8740601999551272,0.479901813102643,0.2560759857736341,True,True
conservative_site_selection,uniform_new_build,ample,0.15,35.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,1.8740601999551263,0.6551805827167384,0.3496048754103131,True,True
conservative_site_selection,uniform_new_build,ample,0.3,15.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,4.86183322681428,0.2997211326281643,0.0616477609670204,True,True
conservative_site_selection,uniform_new_build,ample,0.3,15.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,4.861833226814287,0.8697219260120335,0.1788876511056135,True,True
conservative_site_selection,uniform_new_build,ample,0.3,15.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,4.861833226814285,1.3787013505989734,0.283576438409091,True,True
conservative_site_selection,uniform_new_build,ample,0.3,15.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,4.861833226814278,1.9360114962847348,0.3982060687740432,True,True
conservative_site_selection,uniform_new_build,ample,0.3,20.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,3.748120399910251,0.2769765870070273,0.0738974625824878,True,True
conservative_site_selection,uniform_new_build,ample,0.3,20.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,3.7481203999102526,0.6488423429693099,0.1731113928423553,True,True
conservative_site_selection,uniform_new_build,ample,0.3,20.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,3.7481203999102526,0.9598036262052932,0.2560759857736361,True,True
conservative_site_selection,uniform_new_build,ample,0.3,20.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,3.7481203999102544,1.3103611654334697,0.349604875410311,True,True
conservative_site_selection,uniform_new_build,ample,0.3,35.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,3.748120399910251,0.2769765870070273,0.0738974625824878,True,True
conservative_site_selection,uniform_new_build,ample,0.3,35.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,3.7481203999102526,0.6488423429693099,0.1731113928423553,True,True
conservative_site_selection,uniform_new_build,ample,0.3,35.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,3.7481203999102526,0.9598036262052932,0.2560759857736361,True,True
conservative_site_selection,uniform_new_build,ample,0.3,35.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,3.7481203999102544,1.3103611654334697,0.349604875410311,True,True
conservative_site_selection,uniform_new_build,ample,0.5,15.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,8.10305537802379,0.4995352210469335,0.0616477609670196,True,True
conservative_site_selection,uniform_new_build,ample,0.5,15.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,8.103055378023821,1.449536543353403,0.178887651105615,True,True
conservative_site_selection,uniform_new_build,ample,0.5,15.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,8.103055378023807,2.2978355843316223,0.2835764384090911,True,True
conservative_site_selection,uniform_new_build,ample,0.5,15.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,8.103055378023804,3.226685827141217,0.3982060687740419,True,True
conservative_site_selection,uniform_new_build,ample,0.5,20.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,6.246867333183772,0.4616276450117027,0.0738974625824861,True,True
conservative_site_selection,uniform_new_build,ample,0.5,20.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,6.246867333183754,1.0814039049488642,0.1731113928423577,True,True
conservative_site_selection,uniform_new_build,ample,0.5,20.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,6.246867333183754,1.599672710342141,0.2560759857736338,True,True
conservative_site_selection,uniform_new_build,ample,0.5,20.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,6.246867333183758,2.183935275722454,0.3496048754103117,True,True
conservative_site_selection,uniform_new_build,ample,0.5,35.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,6.246867333183772,0.4616276450117027,0.0738974625824861,True,True
conservative_site_selection,uniform_new_build,ample,0.5,35.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,6.246867333183754,1.0814039049488642,0.1731113928423577,True,True
conservative_site_selection,uniform_new_build,ample,0.5,35.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,6.246867333183754,1.599672710342141,0.2560759857736338,True,True
conservative_site_selection,uniform_new_build,ample,0.5,35.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,6.246867333183758,2.183935275722454,0.3496048754103117,True,True
conservative_site_selection,uniform_new_build,central,0.15,15.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,2.43091661340714,0.149860566314075,0.0616477609670174,True,True
conservative_site_selection,uniform_new_build,central,0.15,15.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,2.430916613407144,0.4348609630060168,0.1788876511056135,True,True
conservative_site_selection,uniform_new_build,central,0.15,15.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,2.430916613407142,0.6893506752994867,0.2835764384090911,True,True
conservative_site_selection,uniform_new_build,central,0.15,15.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,2.430916613407142,0.9680057481423674,0.3982060687740427,True,True
conservative_site_selection,uniform_new_build,central,0.15,20.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,1.8740601999551252,0.1384882935035136,0.0738974625824878,True,True
conservative_site_selection,uniform_new_build,central,0.15,20.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,1.8740601999551263,0.3244211714846586,0.1731113928423573,True,True
conservative_site_selection,uniform_new_build,central,0.15,20.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,1.8740601999551272,0.479901813102643,0.2560759857736341,True,True
conservative_site_selection,uniform_new_build,central,0.15,20.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,1.8740601999551263,0.6551805827167384,0.3496048754103131,True,True
conservative_site_selection,uniform_new_build,central,0.15,35.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,1.8740601999551252,0.1384882935035136,0.0738974625824878,True,True
conservative_site_selection,uniform_new_build,central,0.15,35.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,1.8740601999551263,0.3244211714846586,0.1731113928423573,True,True
conservative_site_selection,uniform_new_build,central,0.15,35.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,1.8740601999551272,0.479901813102643,0.2560759857736341,True,True
conservative_site_selection,uniform_new_build,central,0.15,35.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,1.8740601999551263,0.6551805827167384,0.3496048754103131,True,True
conservative_site_selection,uniform_new_build,central,0.3,15.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,4.86183322681428,0.2997211326281643,0.0616477609670204,True,True
conservative_site_selection,uniform_new_build,central,0.3,15.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,4.861833226814287,0.8697219260120335,0.1788876511056135,True,True
conservative_site_selection,uniform_new_build,central,0.3,15.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,4.861833226814285,1.3787013505989734,0.283576438409091,True,True
conservative_site_selection,uniform_new_build,central,0.3,15.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,4.861833226814278,1.9360114962847348,0.3982060687740432,True,True
conservative_site_selection,uniform_new_build,central,0.3,20.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,3.748120399910251,0.2769765870070273,0.0738974625824878,True,True
conservative_site_selection,uniform_new_build,central,0.3,20.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,3.7481203999102526,0.6488423429693099,0.1731113928423553,True,True
conservative_site_selection,uniform_new_build,central,0.3,20.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,3.7481203999102526,0.9598036262052932,0.2560759857736361,True,True
conservative_site_selection,uniform_new_build,central,0.3,20.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,3.7481203999102544,1.3103611654334697,0.349604875410311,True,True
conservative_site_selection,uniform_new_build,central,0.3,35.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,3.748120399910251,0.2769765870070273,0.0738974625824878,True,True
conservative_site_selection,uniform_new_build,central,0.3,35.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,3.7481203999102526,0.6488423429693099,0.1731113928423553,True,True
conservative_site_selection,uniform_new_build,central,0.3,35.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,3.7481203999102526,0.9598036262052932,0.2560759857736361,True,True
conservative_site_selection,uniform_new_build,central,0.3,35.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,3.7481203999102544,1.3103611654334697,0.349604875410311,True,True
conservative_site_selection,uniform_new_build,central,0.5,15.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,8.10305537802379,0.4995352210469335,0.0616477609670196,True,True
conservative_site_selection,uniform_new_build,central,0.5,15.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,8.103055378023821,1.449536543353403,0.178887651105615,True,True
conservative_site_selection,uniform_new_build,central,0.5,15.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,8.103055378023807,2.2978355843316223,0.2835764384090911,True,True
conservative_site_selection,uniform_new_build,central,0.5,15.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,8.103055378023804,3.226685827141217,0.3982060687740419,True,True
conservative_site_selection,uniform_new_build,central,0.5,20.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,6.246867333183772,0.4616276450117027,0.0738974625824861,True,True
conservative_site_selection,uniform_new_build,central,0.5,20.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,6.246867333183754,1.0814039049488642,0.1731113928423577,True,True
conservative_site_selection,uniform_new_build,central,0.5,20.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,6.246867333183754,1.599672710342141,0.2560759857736338,True,True
conservative_site_selection,uniform_new_build,central,0.5,20.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,6.246867333183758,2.183935275722454,0.3496048754103117,True,True
conservative_site_selection,uniform_new_build,central,0.5,35.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,6.246867333183772,0.4616276450117027,0.0738974625824861,True,True
conservative_site_selection,uniform_new_build,central,0.5,35.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,6.246867333183754,1.0814039049488642,0.1731113928423577,True,True
conservative_site_selection,uniform_new_build,central,0.5,35.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,6.246867333183754,1.599672710342141,0.2560759857736338,True,True
conservative_site_selection,uniform_new_build,central,0.5,35.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,6.246867333183758,2.183935275722454,0.3496048754103117,True,True
conservative_site_selection,uniform_new_build,tight,0.15,15.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,2.430916613407142,0.1637244993355864,0.0673509319211538,True,True
conservative_site_selection,uniform_new_build,tight,0.15,15.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,2.4309166134071427,0.4487180224570721,0.1845879944965099,True,True
conservative_site_selection,uniform_new_build,tight,0.15,15.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,2.430916613407141,0.6913189554924486,0.2843861248385254,True,True
conservative_site_selection,uniform_new_build,tight,0.15,15.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,2.430916613407142,0.9680057481423674,0.3982060687740427,True,True
conservative_site_selection,uniform_new_build,tight,0.15,20.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,1.8740601999551252,0.1384882935035136,0.0738974625824878,True,True
conservative_site_selection,uniform_new_build,tight,0.15,20.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,1.8740601999551263,0.3244211714846515,0.1731113928423535,True,True
conservative_site_selection,uniform_new_build,tight,0.15,20.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,1.8740601999551272,0.4799018131026357,0.2560759857736301,True,True
conservative_site_selection,uniform_new_build,tight,0.15,20.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,1.8740601999551263,0.6551805827167386,0.3496048754103132,True,True
conservative_site_selection,uniform_new_build,tight,0.15,35.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,1.8740601999551252,0.1384882935035136,0.0738974625824878,True,True
conservative_site_selection,uniform_new_build,tight,0.15,35.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,1.8740601999551263,0.3244211714846515,0.1731113928423535,True,True
conservative_site_selection,uniform_new_build,tight,0.15,35.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,1.8740601999551272,0.4799018131026357,0.2560759857736301,True,True
conservative_site_selection,uniform_new_build,tight,0.15,35.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,1.8740601999551263,0.6551805827167386,0.3496048754103132,True,True
conservative_site_selection,uniform_new_build,tight,0.3,15.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,4.861833226814284,0.3196562579252102,0.0657480919259472,True,True
conservative_site_selection,uniform_new_build,tight,0.3,15.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,4.861833226814284,0.8863649426135751,0.1823108488635604,True,True
conservative_site_selection,uniform_new_build,tight,0.3,15.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,4.861833226814285,1.381530582284583,0.2841583653394525,True,True
conservative_site_selection,uniform_new_build,tight,0.3,15.0,uniform_google_ai_2024,portfolio_mean,central,0.25,0.0,4.861833226814278,1.936011496284728,0.3982060687740417,True,True
conservative_site_selection,uniform_new_build,tight,0.3,20.0,uniform_google_ai_2024,portfolio_mean,central,1.0,0.75,3.748120399910251,0.2769765870070273,0.0738974625824878,True,True
conservative_site_selection,uniform_new_build,tight,0.3,20.0,uniform_google_ai_2024,portfolio_mean,central,0.75,0.5,3.7481203999102526,0.6488423429693099,0.1731113928423553,True,True
conservative_site_selection,uniform_new_build,tight,0.3,20.0,uniform_google_ai_2024,portfolio_mean,central,0.5,0.25,3.7481203999102526,0.9598036262053,0.2560759857736379,True,True
