trace_timestamp_anonymized,request_type,request_count,service_accelerator_hours,total_images,median_exec_time_seconds,p95_exec_time_seconds,hour_index,workload_class,service_quantity_status
2024-11-20 21:00:00,INPAINTING,0.0,0.0,0.0,,,125,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-20 21:00:00,TXT_2_IMG,185.0,1.2963888888888888,620.0,21.0,48.79999999999998,125,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-20 22:00:00,IMG_2_IMG,1.0,0.008888888888888889,8.0,32.0,32.0,126,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-20 22:00:00,INPAINTING,0.0,0.0,0.0,,,126,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-20 22:00:00,TXT_2_IMG,148.0,1.0602777777777779,292.0,21.0,53.0,126,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-20 23:00:00,IMG_2_IMG,4.0,0.03638888888888889,5.0,28.5,59.499999999999986,127,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-20 23:00:00,INPAINTING,4.0,0.025277777777777777,6.0,21.0,27.799999999999997,127,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-20 23:00:00,TXT_2_IMG,192.0,1.1452777777777778,327.0,19.0,44.0,127,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 00:00:00,IMG_2_IMG,15.0,0.11666666666666667,37.0,24.0,58.199999999999996,128,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 00:00:00,INPAINTING,3.0,0.020555555555555556,6.0,21.0,33.6,128,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 00:00:00,TXT_2_IMG,332.0,2.105,640.0,21.0,43.0,128,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 01:00:00,IMG_2_IMG,4.0,0.02,4.0,17.0,27.65,129,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 01:00:00,INPAINTING,0.0,0.0,0.0,,,129,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 01:00:00,TXT_2_IMG,65.0,0.4602777777777778,318.0,23.0,50.0,129,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 02:00:00,IMG_2_IMG,6.0,0.04777777777777778,21.0,25.5,39.0,130,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 02:00:00,INPAINTING,0.0,0.0,0.0,,,130,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 02:00:00,TXT_2_IMG,23.0,0.15583333333333332,41.0,20.0,66.09999999999997,130,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 03:00:00,IMG_2_IMG,1.0,0.004722222222222222,4.0,17.0,17.0,131,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 03:00:00,INPAINTING,0.0,0.0,0.0,,,131,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 03:00:00,TXT_2_IMG,33.0,0.32305555555555554,105.0,34.0,66.79999999999998,131,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 04:00:00,IMG_2_IMG,0.0,0.0,0.0,,,132,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 04:00:00,INPAINTING,0.0,0.0,0.0,,,132,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 04:00:00,TXT_2_IMG,7.0,0.045,13.0,24.0,32.199999999999996,132,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 05:00:00,IMG_2_IMG,0.0,0.0,0.0,,,133,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 05:00:00,INPAINTING,0.0,0.0,0.0,,,133,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 05:00:00,TXT_2_IMG,7.0,0.05555555555555555,19.0,32.0,38.5,133,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 06:00:00,IMG_2_IMG,0.0,0.0,0.0,,,134,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 06:00:00,INPAINTING,0.0,0.0,0.0,,,134,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 06:00:00,TXT_2_IMG,1.0,0.006666666666666667,1.0,24.0,24.0,134,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 07:00:00,IMG_2_IMG,0.0,0.0,0.0,,,135,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 07:00:00,INPAINTING,0.0,0.0,0.0,,,135,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 07:00:00,TXT_2_IMG,0.0,0.0,0.0,,,135,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 08:00:00,IMG_2_IMG,0.0,0.0,0.0,,,136,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 08:00:00,INPAINTING,0.0,0.0,0.0,,,136,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 08:00:00,TXT_2_IMG,0.0,0.0,0.0,,,136,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 09:00:00,IMG_2_IMG,0.0,0.0,0.0,,,137,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 09:00:00,INPAINTING,0.0,0.0,0.0,,,137,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 09:00:00,TXT_2_IMG,0.0,0.0,0.0,,,137,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 10:00:00,IMG_2_IMG,0.0,0.0,0.0,,,138,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 10:00:00,INPAINTING,0.0,0.0,0.0,,,138,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 10:00:00,TXT_2_IMG,0.0,0.0,0.0,,,138,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 11:00:00,IMG_2_IMG,0.0,0.0,0.0,,,139,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 11:00:00,INPAINTING,0.0,0.0,0.0,,,139,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 11:00:00,TXT_2_IMG,0.0,0.0,0.0,,,139,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 12:00:00,IMG_2_IMG,0.0,0.0,0.0,,,140,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 12:00:00,INPAINTING,0.0,0.0,0.0,,,140,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 12:00:00,TXT_2_IMG,0.0,0.0,0.0,,,140,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 13:00:00,IMG_2_IMG,0.0,0.0,0.0,,,141,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 13:00:00,INPAINTING,0.0,0.0,0.0,,,141,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 13:00:00,TXT_2_IMG,0.0,0.0,0.0,,,141,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 14:00:00,IMG_2_IMG,0.0,0.0,0.0,,,142,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 14:00:00,INPAINTING,0.0,0.0,0.0,,,142,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 14:00:00,TXT_2_IMG,0.0,0.0,0.0,,,142,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 15:00:00,IMG_2_IMG,0.0,0.0,0.0,,,143,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 15:00:00,INPAINTING,0.0,0.0,0.0,,,143,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 15:00:00,TXT_2_IMG,0.0,0.0,0.0,,,143,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 16:00:00,IMG_2_IMG,0.0,0.0,0.0,,,144,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 16:00:00,INPAINTING,0.0,0.0,0.0,,,144,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 16:00:00,TXT_2_IMG,67.0,0.43083333333333335,204.0,18.0,48.39999999999999,144,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 17:00:00,IMG_2_IMG,6.0,0.03944444444444445,22.0,19.5,42.5,145,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 17:00:00,INPAINTING,0.0,0.0,0.0,,,145,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 17:00:00,TXT_2_IMG,137.0,0.8811111111111112,273.0,20.0,54.0,145,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 18:00:00,IMG_2_IMG,10.0,0.04111111111111111,10.0,12.0,25.94999999999999,146,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 18:00:00,INPAINTING,0.0,0.0,0.0,,,146,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 18:00:00,TXT_2_IMG,158.0,0.8033333333333333,371.0,16.0,32.60000000000002,146,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 19:00:00,IMG_2_IMG,0.0,0.0,0.0,,,147,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 19:00:00,INPAINTING,0.0,0.0,0.0,,,147,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 19:00:00,TXT_2_IMG,17.0,0.10138888888888889,51.0,23.0,33.79999999999998,147,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 20:00:00,IMG_2_IMG,0.0,0.0,0.0,,,148,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 20:00:00,INPAINTING,0.0,0.0,0.0,,,148,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 20:00:00,TXT_2_IMG,56.0,0.3638888888888889,184.0,21.0,41.25,148,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 21:00:00,IMG_2_IMG,7.0,0.04722222222222222,7.0,23.0,33.4,149,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 21:00:00,INPAINTING,0.0,0.0,0.0,,,149,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 21:00:00,TXT_2_IMG,223.0,1.4180555555555556,706.0,20.0,41.89999999999998,149,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 22:00:00,IMG_2_IMG,10.0,0.05611111111111111,31.0,22.0,33.849999999999994,150,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 22:00:00,INPAINTING,0.0,0.0,0.0,,,150,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 22:00:00,TXT_2_IMG,127.0,0.9461111111111111,292.0,25.0,58.39999999999998,150,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 23:00:00,IMG_2_IMG,29.0,0.18083333333333335,50.0,23.0,34.199999999999996,151,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 23:00:00,INPAINTING,1.0,0.015,1.0,54.0,54.0,151,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-21 23:00:00,TXT_2_IMG,210.0,1.541388888888889,461.0,21.0,59.54999999999998,151,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 00:00:00,IMG_2_IMG,16.0,0.0961111111111111,79.0,21.0,30.5,152,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 00:00:00,INPAINTING,0.0,0.0,0.0,,,152,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 00:00:00,TXT_2_IMG,178.0,1.3119444444444444,566.0,21.0,63.0,152,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 01:00:00,IMG_2_IMG,4.0,0.013611111111111112,4.0,12.5,16.7,153,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 01:00:00,INPAINTING,0.0,0.0,0.0,,,153,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 01:00:00,TXT_2_IMG,52.0,0.3358333333333333,109.0,20.5,51.0,153,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 02:00:00,IMG_2_IMG,14.0,0.07333333333333333,15.0,18.0,27.4,154,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 02:00:00,INPAINTING,0.0,0.0,0.0,,,154,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 02:00:00,TXT_2_IMG,54.0,0.2911111111111111,112.0,18.5,32.349999999999994,154,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 03:00:00,IMG_2_IMG,0.0,0.0,0.0,,,155,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 03:00:00,INPAINTING,0.0,0.0,0.0,,,155,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 03:00:00,TXT_2_IMG,29.0,0.19416666666666668,85.0,22.0,42.199999999999996,155,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 04:00:00,IMG_2_IMG,0.0,0.0,0.0,,,156,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 04:00:00,INPAINTING,0.0,0.0,0.0,,,156,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 04:00:00,TXT_2_IMG,21.0,0.3522222222222222,69.0,71.0,84.0,156,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 05:00:00,IMG_2_IMG,2.0,0.008611111111111111,9.0,15.5,15.95,157,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 05:00:00,INPAINTING,0.0,0.0,0.0,,,157,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 05:00:00,TXT_2_IMG,7.0,0.034166666666666665,11.0,17.0,22.4,157,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 06:00:00,IMG_2_IMG,0.0,0.0,0.0,,,158,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 06:00:00,INPAINTING,0.0,0.0,0.0,,,158,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 06:00:00,TXT_2_IMG,0.0,0.0,0.0,,,158,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 07:00:00,IMG_2_IMG,0.0,0.0,0.0,,,159,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 07:00:00,INPAINTING,0.0,0.0,0.0,,,159,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 07:00:00,TXT_2_IMG,0.0,0.0,0.0,,,159,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 08:00:00,IMG_2_IMG,0.0,0.0,0.0,,,160,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 08:00:00,INPAINTING,0.0,0.0,0.0,,,160,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 08:00:00,TXT_2_IMG,31.0,0.17194444444444446,85.0,20.0,25.0,160,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 09:00:00,IMG_2_IMG,0.0,0.0,0.0,,,161,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 09:00:00,INPAINTING,0.0,0.0,0.0,,,161,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 09:00:00,TXT_2_IMG,27.0,0.11166666666666666,93.0,12.0,28.799999999999997,161,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 10:00:00,IMG_2_IMG,0.0,0.0,0.0,,,162,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 10:00:00,INPAINTING,0.0,0.0,0.0,,,162,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 10:00:00,TXT_2_IMG,0.0,0.0,0.0,,,162,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 11:00:00,IMG_2_IMG,0.0,0.0,0.0,,,163,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 11:00:00,INPAINTING,0.0,0.0,0.0,,,163,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 11:00:00,TXT_2_IMG,0.0,0.0,0.0,,,163,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 12:00:00,IMG_2_IMG,0.0,0.0,0.0,,,164,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 12:00:00,INPAINTING,0.0,0.0,0.0,,,164,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 12:00:00,TXT_2_IMG,0.0,0.0,0.0,,,164,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 13:00:00,IMG_2_IMG,0.0,0.0,0.0,,,165,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 13:00:00,INPAINTING,0.0,0.0,0.0,,,165,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 13:00:00,TXT_2_IMG,0.0,0.0,0.0,,,165,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 14:00:00,IMG_2_IMG,0.0,0.0,0.0,,,166,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 14:00:00,INPAINTING,0.0,0.0,0.0,,,166,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 14:00:00,TXT_2_IMG,3.0,0.021388888888888888,3.0,31.0,31.9,166,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 15:00:00,IMG_2_IMG,0.0,0.0,0.0,,,167,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 15:00:00,INPAINTING,0.0,0.0,0.0,,,167,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 15:00:00,TXT_2_IMG,10.0,0.07972222222222222,10.0,29.0,35.0,167,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 16:00:00,IMG_2_IMG,0.0,0.0,0.0,,,168,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 16:00:00,INPAINTING,0.0,0.0,0.0,,,168,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 16:00:00,TXT_2_IMG,21.0,0.19833333333333333,43.0,29.0,66.0,168,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 17:00:00,IMG_2_IMG,13.0,0.08972222222222223,23.0,24.0,38.399999999999984,169,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 17:00:00,INPAINTING,0.0,0.0,0.0,,,169,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 17:00:00,TXT_2_IMG,73.0,0.6752777777777778,143.0,26.0,83.99999999999987,169,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 18:00:00,IMG_2_IMG,4.0,0.03,8.0,27.5,29.85,170,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 18:00:00,INPAINTING,0.0,0.0,0.0,,,170,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 18:00:00,TXT_2_IMG,103.0,0.7052777777777778,261.0,22.0,42.0,170,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 19:00:00,IMG_2_IMG,1.0,0.0075,2.0,27.0,27.0,171,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 19:00:00,INPAINTING,0.0,0.0,0.0,,,171,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 19:00:00,TXT_2_IMG,43.0,0.2588888888888889,65.0,20.0,37.9,171,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 20:00:00,IMG_2_IMG,0.0,0.0,0.0,,,172,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 20:00:00,INPAINTING,0.0,0.0,0.0,,,172,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 20:00:00,TXT_2_IMG,48.0,0.35833333333333334,91.0,23.0,53.949999999999996,172,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 21:00:00,IMG_2_IMG,5.0,0.035277777777777776,14.0,26.0,28.6,173,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 21:00:00,INPAINTING,0.0,0.0,0.0,,,173,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 21:00:00,TXT_2_IMG,149.0,0.7916666666666666,172.0,18.0,38.39999999999998,173,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 22:00:00,IMG_2_IMG,17.0,0.09611111111111112,47.0,18.0,35.8,174,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 22:00:00,INPAINTING,1.0,0.003611111111111111,1.0,13.0,13.0,174,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 22:00:00,TXT_2_IMG,205.0,1.3044444444444445,488.0,20.0,46.599999999999966,174,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 23:00:00,IMG_2_IMG,35.0,0.23555555555555555,102.0,26.0,35.79999999999998,175,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 23:00:00,INPAINTING,4.0,0.021388888888888888,4.0,19.0,23.7,175,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-22 23:00:00,TXT_2_IMG,280.0,1.7658333333333334,788.0,20.0,39.05000000000001,175,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-23 00:00:00,IMG_2_IMG,33.0,0.2827777777777778,95.0,29.0,48.99999999999997,176,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-23 00:00:00,INPAINTING,0.0,0.0,0.0,,,176,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-23 00:00:00,TXT_2_IMG,236.0,1.9213888888888888,763.0,20.5,84.75,176,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
2024-11-23 01:00:00,IMG_2_IMG,5.0,0.04861111111111111,14.0,29.0,62.599999999999994,177,genai_diffusion_serving,single-accelerator-equivalent hours from successful request execution time; not measured fleet GPU occupancy
